symbol,side,opened_at_ms,opened_at_utc,closed_at_ms,closed_at_utc,entry_price,stop_loss,take_profit,exit_price,quantity,pnl,pnl_pct,close_reason
BTCUSDC,BUY,1752609599999,2025-07-15T19:59:59.999000+00:00,1752652800000,2025-07-16T08:00:00+00:00,116473.2,115486.99902817665,118445.6019436467,118445.6019436467,0.08156382755861434,158.9444766774741,1.6730997544997275,take_profit
BTCUSDC,SELL,1754344799999,2025-08-04T21:59:59.999000+00:00,1754366400000,2025-08-05T04:00:00+00:00,115091.9,115547.22406326738,114181.25187346523,114181.25187346523,0.09550561358736806,84.79101798282042,0.7713938827667937,take_profit
BTCUSDC,BUY,1764457199999,2025-11-29T22:59:59.999000+00:00,1764493200000,2025-11-30T09:00:00+00:00,90761.9,90364.66665511944,91556.36668976111,91556.36668976111,0.12975215973298015,100.70784156935619,0.8551555404009443,take_profit
BTCUSDC,BUY,1776056399999,2026-04-13T04:59:59.999000+00:00,1776085200000,2026-04-13T13:00:00+00:00,70871.9,70515.09621973785,71585.50756052426,71585.50756052426,0.1793503714665384,125.41800358683723,0.986696362044987,take_profit
BTCUSDC,BUY,1776207599999,2026-04-14T22:59:59.999000+00:00,1776279600000,2026-04-15T19:00:00+00:00,74035.8,73452.57831877444,75202.24336245115,75202.24336245115,0.18745285270896497,215.83376080522305,1.5551975041515773,take_profit
