symbol,side,opened_at_ms,opened_at_utc,closed_at_ms,closed_at_utc,entry_price,stop_loss,take_profit,exit_price,quantity,pnl,pnl_pct,close_reason
BTCUSDC,BUY,1764457199999,2025-11-29T22:59:59.999000+00:00,1764493200000,2025-11-30T09:00:00+00:00,90761.9,90364.66665511938,91556.36668976123,91556.36668976123,0.10466947033942657,81.2397763381019,0.8551555404010727,take_profit
BTCUSDC,BUY,1776056399999,2026-04-13T04:59:59.999000+00:00,1776085200000,2026-04-13T13:00:00+00:00,70871.9,70515.09621973785,71585.50756052426,71585.50756052426,0.14467973731777997,101.17315991870923,0.9866963620449868,take_profit
BTCUSDC,BUY,1776207599999,2026-04-14T22:59:59.999000+00:00,1776279600000,2026-04-15T19:00:00+00:00,74035.8,73452.57831877444,75202.24336245115,75202.24336245115,0.15121590921522832,174.11043848010226,1.5551975041515775,take_profit
