symbol,side,opened_at_ms,opened_at_utc,closed_at_ms,closed_at_utc,entry_price,stop_loss,take_profit,exit_price,quantity,pnl,pnl_pct,close_reason
SOLUSDC,SELL,1763603999999,2025-11-20T01:59:59.999000+00:00,1763654400000,2025-11-20T16:00:00+00:00,139.49,145.577467182063,137.39087338549552,137.39087338549552,57.35178148971252,118.81272864448408,1.4851591080560511,take_profit
SOLUSDC,SELL,1764143999999,2025-11-26T07:59:59.999000+00:00,1764144000000,2025-11-26T08:00:00+00:00,139.82,144.41912529152472,138.23409472706044,138.23409472706044,63.92291395476951,99.60842107395982,1.114474648830027,take_profit
SOLUSDC,BUY,1764464399999,2025-11-30T00:59:59.999000+00:00,1764475200000,2025-11-30T04:00:00+00:00,135.95,133.2047282784295,136.8966454212312,136.8966454212312,71.49885159853551,65.72646990198145,0.6761795455292122,take_profit
SOLUSDC,BUY,1764629999999,2025-12-01T22:59:59.999000+00:00,1764637200000,2025-12-02T01:00:00+00:00,126.76,122.17454645132962,128.34119087885188,128.34119087885188,80.70785897630988,125.54290191814385,1.2271399815999529,take_profit
SOLUSDC,SELL,1764763199999,2025-12-03T11:59:59.999000+00:00,1764770400000,2025-12-03T14:00:00+00:00,141.7,145.70437516994738,140.3191809758802,140.3191809758802,79.17080151062846,107.09871247565346,0.9546613887964897,take_profit
SOLUSDC,SELL,1764842399999,2025-12-04T09:59:59.999000+00:00,1764853200000,2025-12-04T13:00:00+00:00,143.88,148.64589391639805,142.23658830469031,142.23658830469031,83.80138080165965,135.33624479245753,1.1224384053716585,take_profit
SOLUSDC,SELL,1767171599999,2025-12-31T08:59:59.999000+00:00,1767196800000,2025-12-31T16:00:00+00:00,125.38,127.62328438866587,124.60645365908073,124.60645365908073,104.64779773337742,78.34196283015594,0.597084902047736,take_profit
SOLUSDC,SELL,1767574799999,2026-01-05T00:59:59.999000+00:00,1767618000000,2026-01-05T13:00:00+00:00,135.42,138.2246381923489,134.45288338194865,134.45288338194865,101.36230539834894,95.3034791493279,0.6943036784632592,take_profit
SOLUSDC,BUY,1767970799999,2026-01-09T14:59:59.999000+00:00,1767970800000,2026-01-09T15:00:00+00:00,136.71,132.4282302171338,138.18647233891937,138.18647233891937,105.82216997149997,153.31886833462093,1.059787173177954,take_profit
SOLUSDC,SELL,1768287599999,2026-01-13T06:59:59.999000+00:00,1768320000000,2026-01-13T16:00:00+00:00,140.39,144.17177779951086,139.08593868982382,144.17177779951086,111.62014876636403,-425.3410956399154,-2.7143045480951487,stop_loss
SOLUSDC,BUY,1768885199999,2026-01-20T04:59:59.999000+00:00,1768892400000,2026-01-20T07:00:00+00:00,133.28,130.6231461140793,134.19615651238647,130.6231461140793,91.85587752021328,-246.4473458763862,-2.0130391019984337,stop_loss
SOLUSDC,BUY,1769093999999,2026-01-22T14:59:59.999000+00:00,1769108400000,2026-01-22T19:00:00+00:00,127.72,124.52102141100838,128.82309606516952,128.82309606516952,80.26452009641017,86.47149149446932,0.8435103710902678,take_profit
SOLUSDC,SELL,1769529599999,2026-01-27T15:59:59.999000+00:00,1769533200000,2026-01-27T17:00:00+00:00,124.82,127.47551664218457,123.90430460614324,123.90430460614324,87.54009151945618,77.9907397491892,0.7137594399419345,take_profit
SOLUSDC,BUY,1769777999999,2026-01-30T12:59:59.999000+00:00,1769788800000,2026-01-30T16:00:00+00:00,116.03,111.53093033370709,117.58140333320445,117.58140333320445,99.39840846931396,151.86954134312907,1.3168034581899566,take_profit
SOLUSDC,BUY,1770958799999,2026-02-13T04:59:59.999000+00:00,1770969600000,2026-02-13T08:00:00+00:00,78.42,75.45173369716952,79.44354010442432,79.44354010442432,162.32721945554735,163.56924935866806,1.2849418469821838,take_profit
SOLUSDC,BUY,1771595999999,2026-02-20T13:59:59.999000+00:00,1771596000000,2026-02-20T14:00:00+00:00,82.12,79.52732386156634,83.0140262546323,83.0140262546323,170.70003682043156,149.77621511650955,1.0684649895048315,take_profit
SOLUSDC,BUY,1771937999999,2026-02-24T12:59:59.999000+00:00,1771945200000,2026-02-24T15:00:00+00:00,76.55,74.0443147808754,77.41402938590502,77.41402938590502,198.48031515856312,168.41979263064786,1.1084867146020203,take_profit
SOLUSDC,BUY,1772888399999,2026-03-07T12:59:59.999000+00:00,1772910000000,2026-03-07T19:00:00+00:00,84.25,82.40833150511693,84.88505810168381,82.40833150511693,196.0441139161136,-364.27940187241853,-2.2055194791502553,stop_loss
SOLUSDC,BUY,1773010799999,2026-03-08T22:59:59.999000+00:00,1773014400000,2026-03-09T00:00:00+00:00,81.94,79.3174712200627,82.84432026894389,82.84432026894389,165.6828732718737,147.0852035133347,1.083416408213452,take_profit
SOLUSDC,BUY,1773961199999,2026-03-19T22:59:59.999000+00:00,1773968400000,2026-03-20T01:00:00+00:00,88.73,86.03169807862821,89.66044893840407,89.66044893840407,166.02067594485032,151.49666401835748,1.0284197550055094,take_profit
SOLUSDC,SELL,1774396799999,2026-03-24T23:59:59.999000+00:00,1774501200000,2026-03-26T05:00:00+00:00,90.72,93.56491351550889,89.73899533947969,89.73899533947969,175.47859640003188,168.99586630109005,1.061570614475768,take_profit
SOLUSDC,BUY,1774655999999,2026-03-27T23:59:59.999000+00:00,1774702800000,2026-03-28T13:00:00+00:00,83.01,80.73099411589794,83.79586409796623,83.79586409796623,207.75706693886224,159.78698341669752,0.9265208109223374,take_profit
SOLUSDC,SELL,1774922399999,2026-03-31T01:59:59.999000+00:00,1774933200000,2026-03-31T05:00:00+00:00,83.76,86.50984494999918,82.81177760344856,82.81177760344856,220.8287551495461,205.73732708339645,1.1122970881455991,take_profit
SOLUSDC,SELL,1775509199999,2026-04-06T20:59:59.999000+00:00,1775512800000,2026-04-06T22:00:00+00:00,81.95,83.81079065209995,81.30834805100002,81.30834805100002,245.4291709767301,153.48901780753897,0.7631363994994247,take_profit
SOLUSDC,BUY,1776059999999,2026-04-13T05:59:59.999000+00:00,1776060000000,2026-04-13T06:00:00+00:00,81.83,80.17799100710809,82.399658273411,82.399658273411,260.4014668349612,144.04845161467873,0.6760092163709226,take_profit
SOLUSDC,SELL,1776265199999,2026-04-15T14:59:59.999000+00:00,1776265200000,2026-04-15T15:00:00+00:00,84.29,86.20825029819946,83.62853437993124,83.62853437993124,266.06887887973113,171.5452258722185,0.7649067661558683,take_profit
SOLUSDC,SELL,1776466799999,2026-04-17T22:59:59.999000+00:00,1776481200000,2026-04-18T03:00:00+00:00,89.2,91.7818195749524,88.30971738794746,88.30971738794746,266.4061041980835,232.4714727577808,0.9782742921243892,take_profit
SOLUSDC,BUY,1776664799999,2026-04-20T05:59:59.999000+00:00,1776664800000,2026-04-20T06:00:00+00:00,83.86,81.82455036011197,84.56187918616828,84.56187918616828,305.0939040942063,208.97919833885595,0.8167980089805038,take_profit
SOLUSDC,BUY,1777003199999,2026-04-24T03:59:59.999000+00:00,1777028400000,2026-04-24T11:00:00+00:00,85.69,84.03814226628388,86.25960611507452,86.25960611507452,317.6108309531479,175.43367448963295,0.6445958616542257,take_profit
SOLUSDC,BUY,1777399199999,2026-04-28T17:59:59.999000+00:00,1777417200000,2026-04-28T23:00:00+00:00,83.58,82.15126480384299,84.07266730901965,84.07266730901965,341.8999256392117,162.69402857844062,0.5693380899232445,take_profit
SOLUSDC,BUY,1778752799999,2026-05-14T09:59:59.999000+00:00,1778767200000,2026-05-14T14:00:00+00:00,90.79,88.73138532973577,91.49986712767733,91.49986712767733,328.58053111903246,227.23550284853164,0.7617217251369004,take_profit
SOLUSDC,BUY,1779026399999,2026-05-17T13:59:59.999000+00:00,1779044400000,2026-05-17T19:00:00+00:00,86.33,85.08363864662402,86.7597797770262,86.7597797770262,366.06022843522226,150.97342239421536,0.4777340681927404,take_profit
