symbol,side,opened_at_ms,opened_at_utc,closed_at_ms,closed_at_utc,entry_price,stop_loss,take_profit,exit_price,quantity,pnl,pnl_pct,close_reason
BNBUSDC,SELL,1741960799999,2025-03-14T13:59:59.999000+00:00,1741996800000,2025-03-15T00:00:00+00:00,582.18,590.2732167101973,565.9935665796053,590.2732167101973,16.31797725789275,-133.9913392054418,-1.4104351495309662,stop_loss
BNBUSDC,SELL,1742317199999,2025-03-18T16:59:59.999000+00:00,1742349600000,2025-03-19T02:00:00+00:00,633.44,643.4825502378606,613.3548995242791,613.3548995242791,12.959447268167942,258.7020523955496,3.151431784512524,take_profit
BNBUSDC,BUY,1742907599999,2025-03-25T12:59:59.999000+00:00,1742958000000,2025-03-26T03:00:00+00:00,631.48,626.0403277988363,642.3593444023273,626.0403277988363,16.86689145179369,-93.86223140105372,-0.8812441038074813,stop_loss
BNBUSDC,SELL,1742972399999,2025-03-26T06:59:59.999000+00:00,1743004800000,2025-03-26T16:00:00+00:00,632.11,636.6983087032509,622.9333825934983,622.9333825934983,15.407407440005867,139.46832561630168,1.4320340969108212,take_profit
BNBUSDC,SELL,1743717599999,2025-04-03T21:59:59.999000+00:00,1743955200000,2025-04-06T16:00:00+00:00,592.03,600.2020523917452,575.6858952165096,575.6858952165096,18.65719807316329,302.7870631191192,2.741240748686226,take_profit
BNBUSDC,SELL,1745870399999,2025-04-28T19:59:59.999000+00:00,1745906400000,2025-04-29T06:00:00+00:00,604.64,608.8572487354916,596.2055025290168,608.8572487354916,22.99072405899959,-99.75721576525174,-0.7176204328590035,stop_loss
BNBUSDC,SELL,1746662399999,2025-05-07T23:59:59.999000+00:00,1746669600000,2025-05-08T02:00:00+00:00,602.5,606.133765582446,595.232468835108,606.133765582446,21.45561117612126,-80.56565552114459,-0.6232352424170136,stop_loss
BNBUSDC,BUY,1747745999999,2025-05-20T12:59:59.999000+00:00,1747796400000,2025-05-21T03:00:00+00:00,642.6,637.428949814258,652.9421003714841,652.9421003714841,18.887442725285275,192.86934712081862,1.5890930518845,take_profit
BNBUSDC,SELL,1747954799999,2025-05-22T22:59:59.999000+00:00,1747965600000,2025-05-23T02:00:00+00:00,683.38,689.4425929622724,671.254814075455,689.4425929622724,20.407780530005397,-126.53806524185376,-0.9073255700876381,stop_loss
BNBUSDC,SELL,1748062799999,2025-05-24T04:59:59.999000+00:00,1748080800000,2025-05-24T10:00:00+00:00,667.73,674.4677718203417,654.2544563593167,674.4677718203417,19.046110744741355,-130.8975458381947,-1.0292581394733995,stop_loss
BNBUSDC,SELL,1748181599999,2025-05-25T13:59:59.999000+00:00,1748210400000,2025-05-25T22:00:00+00:00,666.28,671.3838495799436,656.0723008401129,671.3838495799436,17.18492118782026,-90.0167884941814,-0.7861749339406217,stop_loss
BNBUSDC,SELL,1748509199999,2025-05-29T08:59:59.999000+00:00,1748541600000,2025-05-29T18:00:00+00:00,688.1,693.1727483204699,677.9545033590605,677.9545033590605,15.365578922652258,153.80799666039368,1.4547167185391265,take_profit
BNBUSDC,SELL,1749463199999,2025-06-09T09:59:59.999000+00:00,1749466800000,2025-06-09T11:00:00+00:00,652.28,655.3369633670784,646.1660732658431,655.3369633670784,18.418688325141158,-58.71934493483211,-0.48875187952287974,stop_loss
BNBUSDC,SELL,1749632399999,2025-06-11T08:59:59.999000+00:00,1749679200000,2025-06-11T22:00:00+00:00,671.45,675.8573264230885,662.6353471538233,662.6353471538233,17.028045832158455,147.83963564699457,1.2930412952187003,take_profit
BNBUSDC,SELL,1750132799999,2025-06-17T03:59:59.999000+00:00,1750172400000,2025-06-17T15:00:00+00:00,656.82,660.7888551154078,648.8822897691846,648.8822897691846,19.512551837700794,152.35271248829736,1.1887478719986653,take_profit
BNBUSDC,BUY,1750348799999,2025-06-19T15:59:59.999000+00:00,1750406400000,2025-06-20T08:00:00+00:00,639.99,636.148591762989,647.6728164740219,647.6728164740219,22.249151114097387,168.05411063914616,1.180218739468918,take_profit
BNBUSDC,SELL,1750957199999,2025-06-26T16:59:59.999000+00:00,1751194800000,2025-06-29T11:00:00+00:00,646.71,650.815636787583,638.4987264248341,650.815636787583,24.44479554601321,-103.54326289454025,-0.6549767152109109,stop_loss
BNBUSDC,SELL,1751284799999,2025-06-30T11:59:59.999000+00:00,1751299200000,2025-06-30T16:00:00+00:00,654.22,656.9504204097321,648.7591591805358,656.9504204097321,22.61471097181637,-64.71901717371617,-0.43743855183486674,stop_loss
BNBUSDC,SELL,1751425199999,2025-07-02T02:59:59.999000+00:00,1751436000000,2025-07-02T06:00:00+00:00,648.92,652.0917896062005,642.576420787599,652.0917896062005,21.808628268551807,-72.01662595498209,-0.5088775140420593,stop_loss
BNBUSDC,SELL,1751875199999,2025-07-07T07:59:59.999000+00:00,1751904000000,2025-07-07T16:00:00+00:00,662.38,664.9923677294188,657.1552645411624,657.1552645411624,20.291989801699703,103.3532810620706,0.7689399447340428,take_profit
BNBUSDC,SELL,1752289199999,2025-07-12T02:59:59.999000+00:00,1752332400000,2025-07-12T15:00:00+00:00,693.2,698.6803492387397,682.2393015225208,682.2393015225208,20.769368810372626,224.81285316400562,1.5614902794539434,take_profit
BNBUSDC,SELL,1755125999999,2025-08-13T22:59:59.999000+00:00,1755140400000,2025-08-14T03:00:00+00:00,847.19,857.4402548296674,826.6894903406652,857.4402548296674,19.482871190802058,-203.04547412703704,-1.2301541425929605,stop_loss
BNBUSDC,SELL,1755223199999,2025-08-15T01:59:59.999000+00:00,1755273600000,2025-08-15T16:00:00+00:00,845.62,860.7957779138048,815.2684441723904,815.2684441723904,17.200871339378075,519.26854121761,3.5699844065626505,take_profit
BNBUSDC,BUY,1756155599999,2025-08-25T20:59:59.999000+00:00,1756238400000,2025-08-26T20:00:00+00:00,838.54,825.9937570149286,863.6324859701425,863.6324859701425,23.196049922496687,578.0399847911236,2.9718033096749736,take_profit
