symbol,side,opened_at_ms,opened_at_utc,closed_at_ms,closed_at_utc,entry_price,stop_loss,take_profit,exit_price,quantity,pnl,pnl_pct,close_reason
BTCUSDC,SELL,1740898799999,2025-03-02T06:59:59.999000+00:00,1740927600000,2025-03-02T15:00:00+00:00,86189.8,87276.21964932355,83775.53411261435,87276.21964932355,0.22044371839823274,-243.34228611523505,-1.2807488742907107,stop_loss
BTCUSDC,SELL,1741784399999,2025-03-12T12:59:59.999000+00:00,1741885200000,2025-03-13T17:00:00+00:00,84014.1,85687.65275457512,80295.09387872198,80295.09387872198,0.17026066533844356,630.4662373851005,4.407530524640844,take_profit
BTCUSDC,BUY,1744639199999,2025-04-14T13:59:59.999000+00:00,1745197200000,2025-04-21T01:00:00+00:00,84322.8,83037.7811342731,87178.39747939313,87178.39747939313,0.31105227467760743,882.8166837611305,3.3658296450037777,take_profit
BTCUSDC,BUY,1747504799999,2025-05-17T17:59:59.999000+00:00,1747573200000,2025-05-18T13:00:00+00:00,103130.1,102401.14435738293,104750.00142803794,104750.00142803794,0.4160050877814249,665.1719290603413,1.550421678784687,take_profit
BTCUSDC,BUY,1751954399999,2025-07-08T05:59:59.999000+00:00,1752066000000,2025-07-09T13:00:00+00:00,108164.0,107474.16656585102,109696.96318699773,109696.96318699773,0.511980722787625,773.6150543859021,1.3969747738252392,take_profit
BTCUSDC,BUY,1752605999999,2025-07-15T18:59:59.999000+00:00,1752786000000,2025-07-17T21:00:00+00:00,116762.7,114978.81503923473,120726.88880170058,120726.88880170058,0.5983600325952922,2357.5645115757516,3.3744024623790345,take_profit
BTCUSDC,BUY,1757926799999,2025-09-15T08:59:59.999000+00:00,1758042000000,2025-09-16T17:00:00+00:00,114744.9,113869.14104135703,116691.03101920658,116691.03101920658,0.9969451138354518,1916.9188998410107,1.6757109143872586,take_profit
BTCUSDC,BUY,1764457199999,2025-11-29T22:59:59.999000+00:00,1764547200000,2025-12-01T00:00:00+00:00,90761.9,90046.879979215,92350.83337952221,90046.879979215,1.6568750532263552,-1214.5381208077413,-0.8076399863608434,stop_loss
BTCUSDC,BUY,1765288799999,2025-12-09T13:59:59.999000+00:00,1765292400000,2025-12-09T15:00:00+00:00,90398.9,89394.73613722756,92630.3752506054,92630.3752506054,1.4019358124057153,3102.4127002446567,2.4479824152232883,take_profit
BTCUSDC,SELL,1770436799999,2026-02-07T03:59:59.999000+00:00,1770822000000,2026-02-11T15:00:00+00:00,70852.6,73045.83355833252,65978.74764814996,65978.74764814996,2.6138449328118596,12705.002630113724,6.860237453982513,take_profit
BTCUSDC,BUY,1776052799999,2026-04-13T03:59:59.999000+00:00,1776088800000,2026-04-13T14:00:00+00:00,70956.1,70310.79267210724,72390.11628420613,72390.11628420613,6.002147921921545,8520.278623044871,2.0005866457560155,take_profit
BTCUSDC,BUY,1778205599999,2026-05-08T01:59:59.999000+00:00,1778425200000,2026-05-10T15:00:00+00:00,79705.9,78972.41508584618,81335.86647589735,81335.86647589735,7.353984131281273,11867.119063996035,2.0245669424749897,take_profit
