symbol,side,opened_at_ms,opened_at_utc,closed_at_ms,closed_at_utc,entry_price,stop_loss,take_profit,exit_price,quantity,pnl,pnl_pct,close_reason
BNBUSDC,SELL,1740931199999,2025-03-02T15:59:59.999000+00:00,1740931200000,2025-03-02T16:00:00+00:00,612.88,626.9305700132068,607.2597719947173,626.9305700132068,7.750293695340034,-109.867823398128,-2.3130068083816417,stop_loss
BNBUSDC,SELL,1741928399999,2025-03-14T04:59:59.999000+00:00,1741935600000,2025-03-14T07:00:00+00:00,584.75,601.8841870043417,577.8963251982633,577.8963251982633,7.222942007454283,48.66887330224933,1.1523036403073192,take_profit
BNBUSDC,SELL,1741967999999,2025-03-14T15:59:59.999000+00:00,1742043600000,2025-03-15T13:00:00+00:00,584.24,598.107042093694,578.6931831625225,598.107042093694,7.6180680071078,-106.55135375162703,-2.3939927944188506,stop_loss
BNBUSDC,BUY,1743289199999,2025-03-29T22:59:59.999000+00:00,1743296400000,2025-03-30T01:00:00+00:00,600.85,587.3599476102986,606.2460209558806,606.2460209558806,6.558097497050151,34.59246742226489,0.8778849549287456,take_profit
BNBUSDC,BUY,1743407999999,2025-03-31T07:59:59.999000+00:00,1743422400000,2025-03-31T12:00:00+00:00,595.46,580.7939803758512,601.3264078496595,601.3264078496595,6.887118681559289,39.5743658275926,0.9649922023460097,take_profit
BNBUSDC,SELL,1747954799999,2025-05-22T22:59:59.999000+00:00,1747998000000,2025-05-23T11:00:00+00:00,683.38,693.940154980972,679.1559380076112,679.1559380076112,6.2704292989211625,25.634962219090085,0.5982368235516493,take_profit
BNBUSDC,SELL,1748084399999,2025-05-24T10:59:59.999000+00:00,1748120400000,2025-05-24T21:00:00+00:00,676.18,688.8610654032965,671.1075738386813,671.1075738386813,6.511256193856428,32.153915591385015,0.7303091849139106,take_profit
BNBUSDC,SELL,1749585599999,2025-06-10T19:59:59.999000+00:00,1749679200000,2025-06-11T22:00:00+00:00,667.4,677.9222406067604,663.1911037572959,663.1911037572959,6.819493062733616,27.798013302618283,0.6107668597471743,take_profit
BNBUSDC,SELL,1750906799999,2025-06-26T02:59:59.999000+00:00,1750910400000,2025-06-26T04:00:00+00:00,649.33,656.8231612146975,646.332735514121,646.332735514121,7.20596071345739,20.6666804730978,0.441685728177685,take_profit
BNBUSDC,SELL,1752292799999,2025-07-12T03:59:59.999000+00:00,1752296400000,2025-07-12T05:00:00+00:00,695.4,706.6150199641805,690.9139920143277,690.9139920143277,6.863342117011699,29.840611725190207,0.6252265152817629,take_profit
BNBUSDC,SELL,1754582399999,2025-08-07T15:59:59.999000+00:00,1754582400000,2025-08-07T16:00:00+00:00,776.05,789.7602438336899,770.565902466524,770.565902466524,6.326882139245961,33.72218280534641,0.6868094005518531,take_profit
BNBUSDC,SELL,1754654399999,2025-08-08T11:59:59.999000+00:00,1754665200000,2025-08-08T15:00:00+00:00,789.83,802.1868076141765,784.8872769543295,784.8872769543295,6.413396268117531,30.69288290885937,0.6059209691046984,take_profit
BNBUSDC,BUY,1756151999999,2025-08-25T19:59:59.999000+00:00,1756238400000,2025-08-26T20:00:00+00:00,854.28,829.6105462761736,864.1477814895305,864.1477814895305,6.094572915354014,59.08659146793876,1.1348681852826537,take_profit
BNBUSDC,SELL,1757408399999,2025-09-09T08:59:59.999000+00:00,1757419200000,2025-09-09T12:00:00+00:00,883.67,894.3847727587905,879.3840908964837,879.3840908964837,6.203884834201358,25.49816696307985,0.4651094056986148,take_profit
BNBUSDC,SELL,1761062399999,2025-10-21T15:59:59.999000+00:00,1761062400000,2025-10-21T16:00:00+00:00,1112.73,1151.3885666568558,1097.2665733372578,1097.2665733372578,5.030955512071639,76.69175174136991,1.3699615673231393,take_profit
BNBUSDC,BUY,1761127199999,2025-10-22T09:59:59.999000+00:00,1761130800000,2025-10-22T11:00:00+00:00,1062.19,1031.2527934520674,1074.564882619173,1074.564882619173,5.608283600248904,68.1965583263934,1.1448017438169336,take_profit
BNBUSDC,SELL,1762628399999,2025-11-08T18:59:59.999000+00:00,1762628400000,2025-11-08T19:00:00+00:00,1004.38,1034.9531444886172,992.1507422045531,992.1507422045531,6.247971086420748,75.16826328420458,1.1978362419608075,take_profit
BNBUSDC,SELL,1762707599999,2025-11-09T16:59:59.999000+00:00,1762725600000,2025-11-09T22:00:00+00:00,1002.35,1029.5749006478247,991.4600397408702,991.4600397408702,6.6108892902074645,70.68143513618774,1.0666601737099435,take_profit
BNBUSDC,BUY,1762963199999,2025-11-12T15:59:59.999000+00:00,1763002800000,2025-11-13T03:00:00+00:00,949.19,919.8817451640607,960.9133019343758,960.9133019343758,7.328213100960088,84.50249933237859,1.214837837944865,take_profit
BNBUSDC,SELL,1764007199999,2025-11-24T17:59:59.999000+00:00,1764057600000,2025-11-25T08:00:00+00:00,867.07,896.0787063462676,855.466517461493,855.466517461493,8.477568583696204,96.9188638153475,1.3185082213679085,take_profit
BNBUSDC,BUY,1764547199999,2025-11-30T23:59:59.999000+00:00,1764547200000,2025-12-01T00:00:00+00:00,875.91,857.2026426807289,883.3929429277084,857.2026426807289,8.909621858257239,-168.2029499624429,-2.155335348130198,stop_loss
BNBUSDC,SELL,1765184399999,2025-12-08T08:59:59.999000+00:00,1765206000000,2025-12-08T15:00:00+00:00,906.91,925.6589169078807,899.4104332368477,899.4104332368477,7.71592445116574,56.4781339702676,0.8071015510364791,take_profit
