symbol,side,opened_at_ms,opened_at_utc,closed_at_ms,closed_at_utc,entry_price,stop_loss,take_profit,exit_price,quantity,pnl,pnl_pct,close_reason
BNBUSDC,BUY,1740491999999,2025-02-25T13:59:59.999000+00:00,1740510000000,2025-02-25T19:00:00+00:00,611.21,560.1053854136456,616.3204614586355,616.3204614586355,16.360988858166586,81.59548054422702,0.8159548054422702,take_profit
BNBUSDC,SELL,1740934799999,2025-03-02T16:59:59.999000+00:00,1740934800000,2025-03-02T17:00:00+00:00,626.49,659.0922033182345,623.2297796681765,623.2297796681765,17.232445538543743,54.03361466457472,0.500498711214836,take_profit
BNBUSDC,BUY,1741676399999,2025-03-11T06:59:59.999000+00:00,1741676400000,2025-03-11T07:00:00+00:00,539.54,489.90606235232116,544.5033937647678,544.5033937647678,20.971010569146188,101.80362581466505,0.8997466519655403,take_profit
BNBUSDC,SELL,1742057999999,2025-03-15T16:59:59.999000+00:00,1742108400000,2025-03-16T07:00:00+00:00,607.88,633.0819966020708,605.359800339793,605.359800339793,20.250881592647943,48.58445098115804,0.3946712673782766,take_profit
BNBUSDC,BUY,1742749199999,2025-03-23T16:59:59.999000+00:00,1742749200000,2025-03-23T17:00:00+00:00,620.82,604.7994897821898,622.422051021781,622.422051021781,20.571711930262126,30.396074691128106,0.2380024180240066,take_profit
BNBUSDC,BUY,1742900399999,2025-03-25T10:59:59.999000+00:00,1742900400000,2025-03-25T11:00:00+00:00,635.75,614.5507455928689,637.8699254407131,637.8699254407131,20.52654075824699,40.89608335863907,0.31338599380652604,take_profit
BNBUSDC,BUY,1743404399999,2025-03-31T06:59:59.999000+00:00,1743426000000,2025-03-31T13:00:00+00:00,599.04,571.9229979833333,601.7517002016666,601.7517002016666,22.423560403425157,58.107290148585015,0.43258377764862305,take_profit
BNBUSDC,BUY,1743713999999,2025-04-03T20:59:59.999000+00:00,1743724800000,2025-04-04T00:00:00+00:00,589.78,556.7713799546699,593.080862004533,593.080862004533,23.715313008758383,75.46795597982874,0.5395648940506743,take_profit
BNBUSDC,BUY,1744030799999,2025-04-07T12:59:59.999000+00:00,1744030800000,2025-04-07T13:00:00+00:00,547.77,500.92153606783694,552.4548463932163,552.4548463932163,26.86076862824031,122.87070266572486,0.8350868838997448,take_profit
BNBUSDC,BUY,1744862399999,2025-04-17T03:59:59.999000+00:00,1744869600000,2025-04-17T06:00:00+00:00,581.81,564.0288743158331,583.5881125684166,583.5881125684166,27.350515136703496,45.44000761596165,0.28555627196214606,take_profit
BNBUSDC,SELL,1745362799999,2025-04-22T22:59:59.999000+00:00,1745398800000,2025-04-23T09:00:00+00:00,613.49,630.942885602811,611.7447114397189,611.7447114397189,26.626966505438887,43.21395884865346,0.2645421470591457,take_profit
BNBUSDC,BUY,1745805599999,2025-04-28T01:59:59.999000+00:00,1745805600000,2025-04-28T02:00:00+00:00,599.13,582.1724374652587,600.8257562534741,600.8257562534741,27.931912130164392,44.009272220372665,0.2629798378020451,take_profit
BNBUSDC,BUY,1746298799999,2025-05-03T18:59:59.999000+00:00,1746298800000,2025-05-03T19:00:00+00:00,598.13,588.0660247064167,599.1363975293583,599.1363975293583,28.658434694330712,25.407715607332563,0.1482236720867434,take_profit
BNBUSDC,SELL,1746694799999,2025-05-08T08:59:59.999000+00:00,1746702000000,2025-05-08T11:00:00+00:00,616.2,633.9327818584845,614.4267218141516,614.4267218141516,28.174722104358835,46.499359671879795,0.2678339567487172,take_profit
BNBUSDC,BUY,1747317599999,2025-05-15T13:59:59.999000+00:00,1747317600000,2025-05-15T14:00:00+00:00,650.02,620.7605549211994,652.9459445078801,652.9459445078801,27.370749869086026,76.51097123098047,0.43004143241416076,take_profit
BNBUSDC,BUY,1747659599999,2025-05-19T12:59:59.999000+00:00,1747659600000,2025-05-19T13:00:00+00:00,636.87,611.0743577315535,639.4495642268447,639.4495642268447,29.08138469790271,71.29808387938114,0.3849567908677323,take_profit
BNBUSDC,BUY,1748613599999,2025-05-30T13:59:59.999000+00:00,1748617200000,2025-05-30T15:00:00+00:00,668.43,644.591684067556,670.8138315932443,670.8138315932443,28.719537106955116,64.60944735325414,0.3365601225148102,take_profit
BNBUSDC,SELL,1749502799999,2025-06-09T20:59:59.999000+00:00,1749535200000,2025-06-10T06:00:00+00:00,661.79,674.9038763068864,660.4786123693113,660.4786123693113,29.92595938523964,35.29144174857642,0.1781972994778936,take_profit
BNBUSDC,BUY,1750298399999,2025-06-19T01:59:59.999000+00:00,1750302000000,2025-06-19T03:00:00+00:00,642.02,622.5319420995928,643.9688057900407,643.9688057900407,31.33548125871529,57.030952821691585,0.283482139011673,take_profit
BNBUSDC,BUY,1750676399999,2025-06-23T10:59:59.999000+00:00,1750683600000,2025-06-23T13:00:00+00:00,619.13,597.3633374182443,621.3066662581756,621.3066662581756,33.35015133264721,68.44801484208469,0.33149821926315404,take_profit
BNBUSDC,SELL,1750823999999,2025-06-25T03:59:59.999000+00:00,1750824000000,2025-06-25T04:00:00+00:00,648.36,666.6950453521189,646.5264954647881,646.5264954647881,32.838643939498965,55.96359191687564,0.26284768278717524,take_profit
BNBUSDC,SELL,1751443199999,2025-07-02T07:59:59.999000+00:00,1751457600000,2025-07-02T12:00:00+00:00,657.52,670.6516414063638,656.2068358593637,656.2068358593637,33.16753342470659,39.20146309430435,0.17975464981513242,take_profit
BNBUSDC,SELL,1752479999999,2025-07-14T07:59:59.999000+00:00,1752480000000,2025-07-14T08:00:00+00:00,706.6,728.3017216341078,704.4298278365892,704.4298278365892,31.356799568640383,63.63192057318718,0.28719023462263055,take_profit
BNBUSDC,SELL,1752814799999,2025-07-18T04:59:59.999000+00:00,1752822000000,2025-07-18T07:00:00+00:00,744.27,782.3048353979325,740.4665164602068,740.4665164602068,30.565144842305564,111.72753203380768,0.49113765656296293,take_profit
BNBUSDC,BUY,1753844399999,2025-07-30T02:59:59.999000+00:00,1753952400000,2025-07-31T09:00:00+00:00,808.01,760.2079003796147,812.7902099620385,812.7902099620385,29.480449785791357,136.13045555718182,0.571484501435142,take_profit
BNBUSDC,SELL,1754611199999,2025-08-07T23:59:59.999000+00:00,1754611200000,2025-08-08T00:00:00+00:00,789.08,815.1451767045855,786.4734823295415,786.4734823295415,31.85248870903617,78.01384712501152,0.3103896910316581,take_profit
BNBUSDC,SELL,1754719199999,2025-08-09T05:59:59.999000+00:00,1754719200000,2025-08-09T06:00:00+00:00,809.26,836.9899706681566,806.4870029331843,806.4870029331843,31.960101745045254,83.4701870601822,0.3227268944750861,take_profit
BNBUSDC,BUY,1755669599999,2025-08-20T05:59:59.999000+00:00,1755705600000,2025-08-20T16:00:00+00:00,834.78,792.2470720583781,839.0332927941622,839.0332927941622,31.92099205170315,130.4127704619396,0.48940872272974945,take_profit
BNBUSDC,BUY,1756141199999,2025-08-25T16:59:59.999000+00:00,1756357200000,2025-08-28T05:00:00+00:00,866.68,820.1071522005086,871.3372847799491,871.3372847799491,32.18931951591165,144.30527700519286,0.5172632716796435,take_profit
BNBUSDC,BUY,1756544399999,2025-08-30T08:59:59.999000+00:00,1756594800000,2025-08-30T23:00:00+00:00,860.11,828.7227015433829,863.2487298456617,863.2487298456617,34.04808283734189,100.98934093652431,0.3448489262643827,take_profit
BNBUSDC,BUY,1756807199999,2025-09-02T09:59:59.999000+00:00,1756882800000,2025-09-03T07:00:00+00:00,852.56,827.5075334146816,855.0652466585318,855.0652466585318,35.465444948781226,82.78463356468295,0.27379112428452584,take_profit
BNBUSDC,SELL,1757235599999,2025-09-07T08:59:59.999000+00:00,1757235600000,2025-09-07T09:00:00+00:00,872.44,890.8604355408023,870.5979564459199,870.5979564459199,35.53687731155,59.27280923069833,0.19117921722880746,take_profit
BNBUSDC,BUY,1761112799999,2025-10-22T05:59:59.999000+00:00,1761134400000,2025-10-22T12:00:00+00:00,1068.37,997.1168942554151,1075.4953105744585,1075.4953105744585,29.516472521235425,203.96506822001717,0.6467994713763667,take_profit
BNBUSDC,BUY,1762264799999,2025-11-04T13:59:59.999000+00:00,1762264800000,2025-11-04T14:00:00+00:00,947.89,865.2528921242618,956.1537107875738,956.1537107875738,35.353358936392866,285.3892845524714,0.8516262483427717,take_profit
BNBUSDC,BUY,1762333199999,2025-11-05T08:59:59.999000+00:00,1762344000000,2025-11-05T12:00:00+00:00,943.49,837.374920809093,954.1015079190907,954.1015079190907,38.47201990157576,400.9049014088305,1.1044831018354115,take_profit
BNBUSDC,BUY,1762869599999,2025-11-11T13:59:59.999000+00:00,1762869600000,2025-11-11T14:00:00+00:00,977.72,925.9629446290201,982.895705537098,982.895705537098,41.15126942162597,204.89737180573775,0.509258928526631,take_profit
BNBUSDC,BUY,1762959599999,2025-11-12T14:59:59.999000+00:00,1763010000000,2025-11-13T05:00:00+00:00,966.42,917.3159468502497,971.330405314975,971.330405314975,43.669340471732475,205.95068991780053,0.48800099686596327,take_profit
BNBUSDC,BUY,1763153999999,2025-11-14T20:59:59.999000+00:00,1763154000000,2025-11-14T21:00:00+00:00,919.71,846.0305875362262,927.0779412463775,927.0779412463775,48.03473385070544,345.0107083640487,0.7809554814156799,take_profit
BNBUSDC,BUY,1763431199999,2025-11-18T01:59:59.999000+00:00,1763456400000,2025-11-18T09:00:00+00:00,911.91,843.3200256140342,918.7689974385966,918.7689974385966,52.13209209607651,347.9944161577725,0.7320068470692139,take_profit
BNBUSDC,BUY,1763823599999,2025-11-22T14:59:59.999000+00:00,1763834400000,2025-11-22T18:00:00+00:00,824.67,752.1855676857286,831.9184432314271,831.9184432314271,61.75153784265731,437.3280678599837,0.8587749697188993,take_profit
BNBUSDC,BUY,1764374399999,2025-11-28T23:59:59.999000+00:00,1764507600000,2025-11-30T13:00:00+00:00,888.04,846.5226476849667,892.1917352315033,892.1917352315033,62.15493909044483,246.960025841684,0.447423188646579,take_profit
BNBUSDC,BUY,1764629999999,2025-12-01T22:59:59.999000+00:00,1764630000000,2025-12-01T23:00:00+00:00,827.46,780.2111439118444,832.1848856088156,832.1848856088156,69.5565709811661,317.0700558144127,0.5508965547209349,take_profit
